Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_DSL,Internet Type_Fiber Optic,Contract_One Year,Contract_Two Year,Payment Method_Credit Card,Payment Method_Mailed Check,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Churn Category_Attitude,Churn Category_Competitor,Churn Category_Dissatisfaction,Churn Category_Other,Churn Category_Price,Churn Reason_Attitude of service provider,Churn Reason_Attitude of support person,Churn Reason_Competitor had better devices,Churn Reason_Competitor made better offer,Churn Reason_Competitor offered higher download speeds,Churn Reason_Competitor offered more data,Churn Reason_Deceased,Churn Reason_Don't know,Churn Reason_Extra data charges,Churn Reason_Lack of affordable download/upload speed,Churn Reason_Lack of self-service on Website,Churn Reason_Limited range of services,Churn Reason_Long distance charges,Churn Reason_Moved,Churn Reason_Network reliability,Churn Reason_Poor expertise of online support,Churn Reason_Poor expertise of phone support,Churn Reason_Price too high,Churn Reason_Product dissatisfaction,Churn Reason_Service dissatisfaction,Zip Code,Latitude,Longitude,Population,GeoFIPS,Per capita personal income (dollars),Personal income (thousands of dollars),Farm proprietors' income,Farm proprietors employment,Per capita income maintenance benefits,Per capita retirement and other,Per capita unemployment insurance compensation,Average nonfarm proprietors' income,Average wages and salaries,Churn Value
1.0,-0.31709642188779025,0.3702809631791967,0.0,-1.486394291615879,0.0,1.0,0.01839069591673501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3493417172196047,-0.009959299797045244,-0.24809596316404026,-0.27322911462029525,-0.8850462397986274,0.0,0.9637123773864978,0.0,0.0,0.03628762261350216,0.9637123773864978,0.0,0.0,0.0,0.9637123773864978,0.0,0.0,1.4258568699555112,0.0,1.0,1.0,0.0,-0.48700600661025445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3580123347721909,2.008083749867644,-0.5613971306680628,-1.0085723916670921,-0.21237480250426766,-0.572888882933244,-0.8170654458504552,-0.4282966195124951,-0.8286387135871223,1.2253401302711138,3.9510271047510384,-0.09957038611437372,-0.9460896708380964,-0.9610581859295227,1
1.0,0.7106092123959484,-0.685005491995696,1.0,0.3705194453166222,1.0,1.0,0.3623710910068139,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.042917609424724,-0.369670067114217,-0.24809596316404026,-0.27322911462029525,-0.2840021471948093,0.0,0.0,0.0,0.4580099251102341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.96354627776439,0.0,0.0,1.0,0.0,-0.48700600661025445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8632348786027209,0.4317157207735282,-0.9606141285073306,-0.11321973069665545,1.008564072333746,2.490509901699423,0.21961737033117834,-0.4094190685107919,-0.5163343551316852,-1.2354254895415449,-1.1439825717193208,-0.9700455965642651,1.7894921899927803,3.556200918910723,1
1.0,0.6826236648551878,0.39163787215831614,1.0,0.7571911076067902,0.0,0.0,-1.0045646889647335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.534766161854413,-0.6701235688134869,-0.24809596316404026,-0.27322911462029525,0.834175055325631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9307423096667422,0.0,0.0,1.0,1.0,2.6284456267095706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1407049549418484,1.1002917210685907,-0.6155751686548594,0.13200082599636848,0.16040750530680672,0.309268790043326,-0.6886999580100486,-0.5922189143173326,-0.2560996101088345,-1.5768494926931713,-0.2743724385235344,-1.0553839715825855,-0.0871019462064069,-0.10447734511654859,0
0.0,-0.6503364508021163,-1.2155617922150632,1.0,1.5516514143282643,0.0,1.0,0.1275981998772877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5365690283572119,-0.9197059947241127,-0.24809596316404026,0.069215400645672,-0.7547137146247324,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.45894304523156837,0.0,0.0,0.0,0.0,-0.48700600661025445,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22689301962042283,-0.6979145260158583,0.12101358255280631,0.3468346175742929,1.7688785738748787,0.07943702152744353,-0.5994350714850063,0.40551884287334294,0.17618958459555864,-1.1876487163805618,-0.41177783026895187,-0.484859939170193,0.13241873050134606,-0.27458071287191804,1
1.0,0.016143607026535788,-0.708645248071468,1.0,1.5216672635450397,0.0,0.0,-1.0045646889647335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5247182696895327,-0.8832269295196323,-0.24809596316404026,-0.27322911462029525,-0.06182254034655943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.6531610461169506,1.0,0.0,1.0,1.0,2.6284456267095706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33927737066131675,0.6438872200759624,-1.2441802815489398,0.518660825930881,0.6551655027391879,2.8883787602336777,-0.3353682541828456,-0.6199761993764022,-1.105811780758526,0.3443838809736083,0.19555052711974358,-0.42956922144823606,2.0655318052491607,3.2405815752633726,0
0.0,-0.6503364508021163,0.5546427788590249,1.0,-1.3329812103649348,1.0,1.0,-0.025244723363869386,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.511419812798396,1.1445419951955003,-0.24809596316404026,-0.27322911462029525,-0.7562924234091798,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1161107769421816,0.0,1.0,0.0,0.0,-0.48700600661025445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06513312308148435,0.24406537444400248,-0.12214566752701565,-1.009208811863662,-1.323866486990337,-0.779191707183223,-0.6227052495309011,2.6798736014593625,2.2381631217395754,1.4863217898197263,-0.13440613585343975,1.1634137788937444,-0.00036926938983970975,-0.6973102827774724,1
0.0,-0.6503364508021163,-1.2791624215239485,1.0,-0.052720894240163185,0.0,0.0,-1.0045646889647335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.517312038680599,-0.9976227866716437,-0.24809596316404026,-0.27322911462029525,-0.8588891084511715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3044226666196268,0.0,0.0,0.0,0.0,-0.48700600661025445,0.11011627352651343,0.0,0.8898837264734866,0.0,0.0,0.11011627352651343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8898837264734866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2574563727766408,0.959323450247372,-0.7772026850510931,-0.1731293249981738,0.3724466470635415,-0.3956419467976177,-0.44487869436201327,-0.24936986528567096,-0.2793793956060863,0.45240503451310593,0.2779133694851783,-0.42956922144823606,-0.5768445405048863,0.05614204966967535,1
1.0,1.682343751598166,1.3289160856873916,1.0,1.6634287183718615,0.0,0.0,-1.0045646889647335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5247182696895327,-0.42388550336814573,-0.24809596316404026,-0.27322911462029525,2.8503733699810816,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0511454324084437,1.0,0.0,1.0,0.0,-0.48700600661025445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4836939658848206,-1.0115227073159145,1.1627841904583758,-0.4255782127940089,0.30176693314462993,-0.7490205660719563,-0.33064990201727623,0.19547076035638816,0.6094095578425637,-0.3365351761592965,-1.0681885450026631,-0.25889247141159527,-0.9747059429246279,-0.6259693699403105,0
0.0,-0.6503364508021163,0.1878817387824302,1.0,-0.9549506641600763,0.0,0.0,-1.0045646889647335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5096464314422129,-0.6858967471680308,-0.24809596316404026,-0.27322911462029525,-0.5262905362155922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.3521532392626971,1.0,0.0,1.0,1.0,2.6284456267095706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9264180749430175,-0.8926286968900532,0.9042186021786208,1.1526924472468278,-0.6877490617201325,0.04278026999704624,1.9538628416331538,-0.47655840903779567,-0.39660974400296156,1.30307161863665,0.3668450274993901,0.679829653789929,-0.36765641313269093,0.21739409730839368,0
1.0,-0.31709642188779025,0.2525127877217961,1.0,0.9227299228613849,1.0,1.0,2.2497502655976507,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4001945336902378,0.32679465455294476,-0.24809596316404026,-0.27322911462029525,0.8450265008124049,0.0,0.0,0.0,0.0,0.0,0.40233495523733276,0.0,0.0,0.0,0.5976650447626672,0.0,0.0,-0.6076218295784072,0.0,0.0,1.0,1.0,2.210627262230968,0.0,0.0,0.0,0.40233495523733276,0.5976650447626672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40233495523733276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5976650447626672,0.0,0.0,0.8048507323216936,0.8343406140426302,-0.7017236556196429,-1.0301235048912667,-1.0232159072625808,-0.1566467436137775,-0.7961551947793205,-0.6048638913487088,-0.4826470747213697,-1.032989741003306,1.1292864585076334,-0.5888011010538693,0.4365707563100142,-0.6047412184700094,0
0.0,-0.6503364508021163,-1.1569087414984172,1.0,1.2841035470087674,0.0,1.0,0.36648326287647626,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4346207024620812,-0.8742483510716611,-0.24809596316404026,0.12504376544022627,-0.682857161043597,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.09268423363771969,0.0,0.0,0.0,0.0,-0.48700600661025445,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2004888674789043,1.2154546241925548,-0.5014239866999873,-1.0308160043275985,0.16040750530680672,0.309268790043326,-0.6886999580100486,-0.5922189143173326,-0.2560996101088345,-1.5768494926931713,-0.2743724385235344,-1.0553839715825855,-0.0871019462064069,-0.10447734511654859,1
1.0,-0.31709642188779025,0.799150138910088,1.0,-1.2203488215984188,1.0,1.0,-0.172142718203999,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.4812761363037554,1.485661795050482,-0.24809596316404026,-0.27322911462029525,-0.6326405744275694,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.236513899683883,0.0,1.0,1.0,0.0,-0.48700600661025445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3366578566720618,-0.9195965993523089,1.0194181283623358,0.013752273803140817,0.30176693314462993,-0.7490205660719563,-0.33064990201727623,0.19547076035638816,0.6094095578425637,-0.3365351761592965,-1.0681885450026631,-0.25889247141159527,-0.9747059429246279,-0.6259693699403105,0
0.0,-0.6503364508021163,1.6141746724136319,1.0,1.2556217935275795,0.0,0.0,-1.0045646889647335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4945745931948926,-0.3149292405806041,-0.24809596316404026,-0.27322911462029525,2.71694275013445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9355060928296295,0.0,0.0,0.0,0.0,-0.48700600661025445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0664524646694544,-0.8189952213822588,0.6545214770300544,0.3353542938024749,-0.6877490617201325,0.04278026999704624,1.9538628416331538,-0.47655840903779567,-0.39660974400296156,1.30307161863665,0.3668450274993901,0.679829653789929,-0.36765641313269093,0.21739409730839368,0
1.0,-0.31709642188779025,1.410418539037746,1.0,-0.08107868235090049,1.0,1.0,0.4644152594365627,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5549606788462094,2.3324498386017645,4.399371768597769,-0.27322911462029525,0.8328168927054895,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.8151029700879281,0.0,0.0,1.0,0.0,-0.48700600661025445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33396488763886106,-0.958906074827606,0.8854583917087971,-0.19357275673156663,0.08972779138789513,0.37065626191174605,0.19316726924541086,-0.5234901634799638,-0.9470103868308439,-0.834204062109125,-1.127307885841656,-0.7993688465276244,0.16747232163692366,0.14166182937744703,0
0.0,-0.6503364508021163,-1.2384111948487715,1.0,-0.5756254927969823,1.0,1.0,-0.7107686992844743,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.69754054744311,-0.9313406385983178,-0.24809596316404026,-0.27322911462029525,-0.8518125909892433,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4491298186999366,0.0,0.0,0.0,0.0,-0.48700600661025445,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8191644523776834,0.39507760870108727,-1.1075846019029747,-0.5499732311148333,1.0792437862526576,0.4686253713862053,-0.7323384552532538,-0.47281004972251806,-0.734166633713113,-0.8959304355602665,-0.22889602249353974,0.4807067787471814,0.7897297728432724,-0.3703404026588989,1
0.0,-0.45886093490473684,1.4155965157556376,1.0,-0.5100850292970354,1.0,1.0,0.922691836562775,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.5183306640869583,2.288721118362826,-0.24809596316404026,-0.27322911462029525,0.2984210944758555,0.4254126176822334,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4254126176822334,0.0,0.0,-0.43748695008528116,0.0,0.0,0.0,0.0,-0.48700600661025445,0.0,0.5745873823177666,0.4254126176822334,0.0,0.0,0.0,0.0,0.0,0.5745873823177666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4254126176822334,0.0,0.0,0.0,0.0,0.0,1.222035980229454,1.6327537343474092,-1.395689841184387,0.16524094415162888,-1.507400433581602,-0.6388247984038529,-0.7830680577065662,-0.38938949181041305,-0.1485190088313425,0.3724879235204089,1.1597679421509068,-0.3472163074205488,0.19389424082956325,-0.7858104027043848,1
1.0,-0.31709642188779025,-0.17887930129416452,1.0,-0.42285972412515604,1.0,1.0,-0.025244723363869386,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.2200309400168736,0.2345068155008924,-0.24809596316404026,-0.27322911462029525,-0.34173395130292494,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.236513899683883,0.0,1.0,1.0,0.0,-0.48700600661025445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7411418054588086,-1.3805159345931204,1.1712925318004581,1.1316053403783033,0.5844857888202764,0.049190766491818826,0.11702155619163124,-0.11164304686389921,2.2572858026837466,-0.8843567405381775,-0.44718281943751403,-0.6571382214970904,-0.8893198008166284,0.147467349670925,1
0.0,-0.6503364508021163,-1.2504437842386544,1.0,0.4878457324924553,0.0,1.0,1.5100350364153263,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5094307734091013,-0.941182208359074,-0.24809596316404026,-0.27322911462029525,-0.8348609067130892,0.0,0.0,0.0,0.058727551758148366,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.3380112780173852,1.0,0.0,0.0,0.0,-0.48700600661025445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4810009968516199,-1.0891319263403652,1.265454634087628,1.1356241836155783,0.30176693314462993,-0.7490205660719563,-0.33064990201727623,0.19547076035638816,0.6094095578425637,-0.3365351761592965,-1.0681885450026631,-0.25889247141159527,-0.9747059429246279,-0.6259693699403105,1
0.0,-0.3327930949514316,0.7803964519392561,0.0,-1.486394291615879,0.0,1.0,-0.36108734510570717,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.17450340367113193,0.3512610190233243,-0.24809596316404026,-0.27322911462029525,-0.8850462397986274,0.0,0.0,0.0,0.047103204002172494,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8469476671937741,0.0,0.0,0.0,0.0,-0.48700600661025445,0.0,0.0,0.047103204002172494,0.0,0.9528967959978275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9528967959978275,0.0,0.0,0.0,0.0,0.047103204002172494,0.0,0.0,0.0,0.0,0.0,-0.9219895606825624,-0.7962056848131969,0.9870993213538234,0.0869074467341967,0.5038183519507518,-0.8202315534034166,-0.40075432114295195,-0.10915031422276344,-0.3119868704709782,0.28290097997143104,-0.9718900313838938,-0.313104914165341,-0.7835227601100161,-0.5484141205240647,1
1.0,-0.31709642188779025,-0.3418842079948733,1.0,-1.3536952128967077,1.0,1.0,0.07268727319621703,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4681136763450148,-0.22432722169653177,-0.24809596316404026,-0.27322911462029525,-0.8269404998760368,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4773201451672857,0.0,1.0,1.0,0.0,-0.48700600661025445,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1746363647601774,0.952099688737593,-0.23890819652736728,-0.7872741041487437,-1.818624484422718,-0.8518672272272207,-0.8124940513614749,-0.6241748916129499,-0.825622933880888,-1.2373544387118929,1.0788035851245283,-0.9131533465520515,-0.7910227670911856,-0.6832430605278912,1
0.0,-0.6503364508021163,-1.120271719142962,1.0,0.18111626367883316,0.0,1.0,0.14984394038624443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.03806349038283374,-0.8760145565035331,-0.24809596316404026,-0.27322911462029525,-0.7164221203465737,0.0,0.0,0.0,0.0,0.0,0.0,0.5252397575201602,0.0,0.0,0.0,0.47476024247983983,0.0,0.06837266865635472,0.0,0.0,0.0,0.0,-0.48700600661025445,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5671746443429704,-0.8396130301033617,1.538200184114034,-0.9921796877761836,0.4131383205457202,-0.7882722897379814,-0.369291681753878,0.02756265108423883,0.10153290360261202,0.004900011588008291,-1.0151084967171513,-0.28877454301278666,-0.8693251619153609,-0.5832206687494866,1
1.0,1.0158636937695138,-1.1976599681735942,1.0,0.01925476741237531,1.0,1.0,1.0520072387970811,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0157237993309791,-0.8770500205136571,-0.24809596316404026,0.5233166455007477,-0.8026352940303679,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.5327579233752493,1.0,0.0,1.0,0.0,-0.48700600661025445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7411418054588086,-1.3805159345931204,1.1712925318004581,1.1316053403783033,0.5844857888202764,0.049190766491818826,0.11702155619163124,-0.11164304686389921,2.2572858026837466,-0.8843567405381775,-0.44718281943751403,-0.6571382214970904,-0.8893198008166284,0.147467349670925,1
0.0,-0.6503364508021163,-1.249599871227014,1.0,0.5501570159042373,0.0,1.0,0.3485989010761209,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6576569675509676,-0.9483991343261498,-0.24809596316404026,-0.27322911462029525,-0.8131484068563193,0.0,0.0,0.0,0.0,0.0,0.0,0.9546600300333075,0.0,0.0,1.0,0.0,0.0,-1.4780154359734032,1.0,0.0,0.0,0.0,-0.48700600661025445,0.0,0.04533996996669254,0.0,0.0,0.9546600300333075,0.0,0.0,0.0,0.0,0.04533996996669254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9546600300333075,0.0,0.0,-1.846946792359813,-0.8641681159789271,0.6881851863875945,1.0395040891881457,-0.6877490617201325,0.04278026999704624,1.9538628416331538,-0.47655840903779567,-0.39660974400296156,1.30307161863665,0.3668450274993901,0.679829653789929,-0.36765641313269093,0.21739409730839368,1
1.0,-0.31709642188779025,0.6800917427391518,1.0,0.8049663952551706,1.0,1.0,-0.1374299503723767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.6898526638629836,0.7987426345519889,-0.24809596316404026,-0.27322911462029525,1.1657300411583524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6140645513461247,0.0,0.0,1.0,0.0,-0.48700600661025445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9291084241087146,0.07089157589128536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7422710619119965,-1.4045138972759927,1.2299412382991266,1.1994175278635488,0.5844857888202764,0.049190766491818826,0.11702155619163124,-0.11164304686389921,2.2572858026837466,-0.8843567405381775,-0.44718281943751403,-0.6571382214970904,-0.8893198008166284,0.147467349670925,1
0.0,-0.6503364508021163,1.5734234457384546,1.0,1.719097600176002,1.0,1.0,-0.0742107216439126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.5549606788462094,2.5171835386590384,-0.24809596316404026,-0.27322911462029525,3.267293864035409,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5140951632336745,0.0,0.0,0.0,0.0,-0.48700600661025445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9447302643687824,-0.8571815574146356,0.793387873060157,0.3810272651813865,-0.6877490617201325,0.04278026999704624,1.9538628416331538,-0.47655840903779567,-0.39660974400296156,1.30307161863665,0.3668450274993901,0.679829653789929,-0.36765641313269093,0.21739409730839368,0
0.0,-0.6503364508021163,-1.2791624215239485,1.0,-0.23578638876008057,0.0,1.0,0.07268727319621703,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.49323340675721494,-0.9711375809082441,-0.24809596316404026,-0.27322911462029525,-0.8622291077802442,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.3889282573290859,0.0,0.0,0.0,0.0,-0.48700600661025445,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11691158356288373,-0.40966618060294,0.16418178372678413,-0.34113522430256366,-0.9704679173957789,-0.9773248243885038,-0.6620319034375134,2.2670154432847602,0.02907776223250036,0.4157550002764907,-1.3218458877477444,1.362536653936492,-0.30634947993084344,-0.640111021937244,1
0.0,-0.6503364508021163,-0.056625621268632936,1.0,1.486065071693555,0.0,1.0,-0.1231767199239558,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9922787176129254,0.30818851578645406,-0.24809596316404026,-0.27322911462029525,0.7961465019616594,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5742967246045253,0.0,0.0,0.0,0.0,-0.48700600661025445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2581184047893994,0.9837310703003752,-0.7552114642315111,0.6275951179153658,0.3724466470635415,-0.3956419467976177,-0.44487869436201327,-0.24936986528567096,-0.2793793956060863,0.45240503451310593,0.2779133694851783,-0.42956922144823606,-0.5768445405048863,0.05614204966967535,1
0.0,-0.6503364508021163,-1.2384111948487715,1.0,1.3611337439237987,0.0,1.0,0.31751726459643304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.523278350589819,-0.9660636913676216,-0.24809596316404026,-0.27322911462029525,-0.7811408943029055,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3569170224255844,0.0,1.0,0.0,0.0,-0.48700600661025445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7303699293260058,-1.3103539441791772,1.2165207656205843,1.1854105592491122,0.5844857888202764,0.049190766491818826,0.11702155619163124,-0.11164304686389921,2.2572858026837466,-0.8843567405381775,-0.44718281943751403,-0.6571382214970904,-0.8893198008166284,0.147467349670925,1
