Customer ID,Count,Country,State,City,Zip Code,Latitude,Longitude,County_Code
9819-FBNSV,1,United States,California,El Cajon,92019,32.785165,-116.862648,73.0
9544-PYPSJ,1,United States,California,El Cajon,92020,32.79697,-116.969082,73.0
3878-AVSOQ,1,United States,California,La Jolla,92037,32.853743,-117.25034,73.0
3258-SYSWS,1,United States,California,Lakeside,92040,32.909873,-116.906774,73.0
0512-FLFDW,1,United States,California,Palomar Mountain,92060,33.309852,-116.823091,73.0
2107-FBPTK,1,United States,California,Ramona,92065,33.044541,-116.833922,73.0
1016-DJTSV,1,United States,California,Santee,92071,32.847336,-116.997605,73.0
5699-BNCAS,1,United States,California,Valley Center,92082,33.25283,-116.986079,73.0
2900-PHPLN,1,United States,California,Vista,92083,33.17494,-117.242761,73.0
4039-PIMHX,1,United States,California,San Diego,92102,32.716007,-117.117462,73.0
7826-VVKWT,1,United States,California,San Diego,92114,32.707892,-117.05512,73.0
5288-AHOUP,1,United States,California,Palm Desert,92260,33.694501,-116.412711,65.0
7134-HBPBS,1,United States,California,Adelanto,92301,34.667815,-117.536183,71.0
4415-WNGVR,1,United States,California,Daggett,92327,34.875144,-116.821698,71.0
1309-XGFSN,1,United States,California,Pinon Hills,92372,34.459322,-117.629729,71.0
0650-BWOZN,1,United States,California,Aguanga,92536,33.482243,-116.827173,65.0
4304-XUMGI,1,United States,California,Moreno Valley,92557,33.970661,-117.255039,65.0
9481-IEBZY,1,United States,California,Nuevo,92567,33.82769,-117.102244,65.0
1080-BWSYE,1,United States,California,Irvine,92618,33.667145,-117.732135,59.0
3786-WOVKF,1,United States,California,Anaheim,92807,33.848733,-117.788357,59.0
5816-SCGFC,1,United States,California,Fullerton,92835,33.902211,-117.914922,59.0
9278-VZKCD,1,United States,California,Norco,92860,33.925833,-117.559639,65.0
8261-GWDBQ,1,United States,California,Corona,92880,33.918043,-117.617809,65.0
6173-GOLSU,1,United States,California,Oak View,93022,34.404544,-119.302118,111.0
8720-RQSBJ,1,United States,California,Armona,93202,36.315979,-119.710852,31.0
7225-CBZPL,1,United States,California,Earlimart,93219,35.858054,-119.305858,107.0
3692-JHONH,1,United States,California,Kettleman City,93239,35.996923,-120.000951,31.0
1200-TUZHR,1,United States,California,Posey,93260,35.861928,-118.636698,107.0
7130-CTCUS,1,United States,California,Springville,93265,36.245926,-118.693138,107.0
0420-HLGXF,1,United States,California,Visalia,93291,36.391777,-119.372842,107.0
3657-COGMW,1,United States,California,San Luis Obispo,93405,35.236549,-120.727344,79.0
4334-HOWRP,1,United States,California,Cambria,93428,35.591387,-121.032256,79.0
4098-NAUKP,1,United States,California,Oceano,93445,35.059695,-120.604741,79.0
3308-JSGML,1,United States,California,Shandon,93461,35.634488,-120.293534,79.0
6199-IWKGC,1,United States,California,Benton,93512,37.653947,-118.231443,51.0
2675-DHUTR,1,United States,California,Big Pine,93513,37.245505,-118.062943,27.0
7446-YPODE,1,United States,California,Bridgeport,93517,38.184583,-119.286558,51.0
9522-BNTHX,1,United States,California,Caliente,93518,35.358953,-118.527064,29.0
0531-ZZJWQ,1,United States,California,Fallbrook,92028,33.362575,-117.299644,73.0
2688-BHGOG,1,United States,California,Olancha,93549,36.296851,-117.865469,27.0
0916-QOFDP,1,United States,California,Randsburg,93554,35.405722,-117.773354,29.0
8910-LEDAG,1,United States,California,Prather,93651,37.007238,-119.505661,19.0
3452-GWUIN,1,United States,California,Raisin City,93652,36.594542,-119.905245,19.0
7278-CKDNC,1,United States,California,Fresno,93701,36.749403,-119.787574,19.0
8450-UYIBU,1,United States,California,Fresno,93703,36.768774,-119.762633,19.0
3836-FZSDJ,1,United States,California,Fresno,93720,36.878709,-119.7645,19.0
0187-QSXOE,1,United States,California,Fresno,93725,36.623632,-119.741322,19.0
7733-UDMTP,1,United States,California,Fresno,93726,36.793601,-119.761131,19.0
6904-JLBGY,1,United States,California,Salinas,93905,36.667794,-121.601306,53.0
6917-YACBP,1,United States,California,Escondido,92027,33.141265,-116.967221,73.0
4223-WOZCM,1,United States,California,Carmel,93923,36.460611,-121.852507,53.0
5917-RYRMG,1,United States,California,Jolon,93928,35.930782,-121.189757,53.0
8224-DWCKX,1,United States,California,Burlingame,94010,37.57028,-122.365778,81.0
1768-HNVGJ,1,United States,California,Mountain View,94043,37.419725,-122.062947,85.0
4395-PZMSN,1,United States,California,San Gregorio,94074,37.331762,-122.341444,81.0
5446-DKWYW,1,United States,California,San Francisco,94103,37.773147,-122.411287,75.0
8107-KNCIM,1,United States,California,San Francisco,94111,37.801776,-122.402293,75.0
5451-YHYPW,1,United States,California,San Francisco,94129,37.797526,-122.464531,75.0
7629-WFGLW,1,United States,California,Palo Alto,94301,37.444314,-122.149996,85.0
8818-DOPVL,1,United States,California,El Cerrito,94530,37.924838,-122.289145,13.0
7044-YAACC,1,United States,California,Napa,94559,38.232389,-122.324944,55.0
8189-XRIKE,1,United States,California,Newark,94560,37.504133,-122.032347,1.0
3740-RLMVT,1,United States,California,Saint Helena,94574,38.581354,-122.296283,55.0
2186-QZEYA,1,United States,California,San Leandro,94579,37.687264,-122.15728,1.0
5599-HVLTW,1,United States,California,Oakland,94609,37.834341,-122.26437,1.0
9208-OLGAQ,1,United States,California,Berkeley,94709,37.878554,-122.26609,1.0
3244-CQPHU,1,United States,California,Berkeley,94710,37.872902,-122.303708,1.0
2674-MLXMN,1,United States,California,Richmond,94801,37.945288,-122.383941,13.0
9708-HPXWZ,1,United States,California,El Sobrante,94803,37.963995,-122.288296,13.0
5792-JALQC,1,United States,California,San Rafael,94901,37.972662,-122.491452,41.0
2675-OTVVJ,1,United States,California,Novato,94945,38.135897,-122.563683,41.0
0537-QYZZN,1,United States,California,Petaluma,94952,38.237018,-122.77872,97.0
3340-QBBFM,1,United States,California,Petaluma,94954,38.235021,-122.557332,97.0
2277-VWCNI,1,United States,California,Brookdale,95007,37.106902,-122.100006,87.0
7576-JMYWV,1,United States,California,San Martin,95046,37.084697,-121.606417,85.0
5227-JSCFE,1,United States,California,Scotts Valley,95066,37.070177,-122.010077,87.0
1608-GMEWB,1,United States,California,Stockton,95215,37.946282,-121.139499,77.0
2665-NPTGL,1,United States,California,,95250,38.244806,-120.417301,
0442-ZXKVS,1,United States,California,Denair,95316,37.524721,-120.757977,99.0
0575-CUQOV,1,United States,California,Hilmar,95324,37.394536,-120.890747,47.0
5329-KRDTM,1,United States,California,Long Barn,95335,38.109125,-120.078597,109.0
0707-HOVVN,1,United States,California,Mi Wuk Village,95346,38.121601,-120.133915,109.0
9518-XXBXE,1,United States,California,Patterson,95363,37.410236,-121.320337,99.0
0423-UDIJQ,1,United States,California,Snelling,95369,37.521708,-120.426843,47.0
9029-FEGVJ,1,United States,California,Escondido,92027,33.141265,-116.967221,73.0
8999-XXGNS,1,United States,California,Healdsburg,95448,38.618347,-122.908422,97.0
0471-ARVMX,1,United States,California,Kelseyville,95451,38.93496,-122.792243,33.0
7524-VRLPL,1,United States,California,Manchester,95459,38.966713,-123.586412,45.0
4884-TVUQF,1,United States,California,Occidental,95465,38.415003,-122.998726,97.0
8065-BVEPF,1,United States,California,Yorkville,95494,38.888351,-123.239647,45.0
6350-XFYGW,1,United States,California,Ferndale,95536,40.4785,-124.301372,23.0
8755-IWJHN,1,United States,California,Honeydew,95545,40.342928,-124.063329,23.0
4480-QQRHC,1,United States,California,Hydesville,95547,40.557314,-124.081662,23.0
0929-PECLO,1,United States,California,Klamath,95548,41.572813,-124.035011,15.0
9470-YFUYI,1,United States,California,Redway,95560,40.142256,-123.852927,23.0
7402-EYFXX,1,United States,California,Salyer,95563,40.89866,-123.539754,105.0
1986-PHGZF,1,United States,California,Greenwood,95635,38.921333,-120.897718,17.0
8024-XNAFQ,1,United States,California,Isleton,95641,38.154823,-121.601358,67.0
2988-GBIVW,1,United States,California,Knights Landing,95645,38.875508,-121.765866,113.0
5956-YHHRX,1,United States,California,Pilot Hill,95664,38.803731,-121.043799,17.0
6008-NAIXK,1,United States,California,Pine Grove,95665,38.400264,-120.641274,5.0
4007-NHVHI,1,United States,California,Rio Linda,95673,38.688764,-121.457596,67.0
8979-CAMGB,1,United States,California,Vacaville,95687,38.333133,-121.920151,95.0
7813-ZGGAW,1,United States,California,Applegate,95703,38.983388,-120.988814,61.0
6583-KQJLK,1,United States,California,Twin Bridges,95735,38.805481,-120.13287,17.0
6139-ZZRBQ,1,United States,California,Granite Bay,95746,38.749466,-121.184196,61.0
7594-LZNWR,1,United States,California,Sacramento,95826,38.542532,-121.378826,67.0
3996-ZNWYK,1,United States,California,Sacramento,95832,38.445939,-121.496855,67.0
8760-ZRHKE,1,United States,California,Berry Creek,95916,39.657228,-121.37778,7.0
5216-WASFJ,1,United States,California,Challenge,95925,39.461768,-121.195825,115.0
4948-WBBKL,1,United States,California,Dunnigan,95937,38.931425,-121.946081,113.0
8348-JLBUG,1,United States,California,North San Juan,95960,39.423046,-120.984472,57.0
3339-EAQNV,1,United States,California,Palermo,95968,39.435756,-121.552071,7.0
5730-RIITO,1,United States,California,Willows,95988,39.493991,-122.286363,21.0
7515-LODFU,1,United States,California,Burney,96013,40.946785,-121.719489,89.0
8041-TMEID,1,United States,California,Corning,96021,39.913777,-122.289984,103.0
6941-KXRRV,1,United States,California,Dorris,96023,41.949216,-122.050062,93.0
4501-UYKBC,1,United States,California,Igo,96047,40.524535,-122.647172,89.0
5304-EFJLP,1,United States,California,Los Molinos,96055,40.059385,-122.091481,103.0
8875-AKBYH,1,United States,California,Mineral,96063,40.408796,-121.579609,103.0
0533-UCAAU,1,United States,California,Montgomery Creek,96065,40.877552,-121.885884,89.0
1394-SUIUH,1,United States,California,Mount Shasta,96067,41.33832,-122.290756,93.0
8565-WUXZU,1,United States,California,Vina,96092,39.955164,-122.018567,103.0
2055-BFOCC,1,United States,California,Likely,96116,41.266008,-120.490731,49.0
4584-LBNMK,1,United States,California,Portola,96122,39.786755,-120.445626,63.0
3898-GUYTS,1,United States,California,Ravendale,96123,40.845738,-120.322219,35.0
3703-KBKZP,1,United States,California,Standish,96128,40.346634,-120.386422,35.0
5117-IFGPS,1,United States,California,Tahoe City,96145,39.178337,-120.162806,61.0
2197-OMWGI,1,United States,California,Los Angeles,90014,34.043144,-118.251977,37.0
7852-LECYP,1,United States,California,Los Angeles,90019,34.049841,-118.33846,37.0
8595-SIZNC,1,United States,California,Los Angeles,90026,34.078991,-118.263804,37.0
8920-NAVAY,1,United States,California,Los Angeles,90045,33.954017,-118.402447,37.0
9699-UBQFS,1,United States,California,Los Angeles,90065,34.108833,-118.229715,37.0
1261-FWTTE,1,United States,California,Los Angeles,90067,34.057496,-118.413959,37.0
3528-HFRIQ,1,United States,California,Los Angeles,90068,34.137411,-118.328915,37.0
3320-VEOYC,1,United States,California,Beverly Hills,90210,34.099891,-118.414338,37.0
9758-MFWGD,1,United States,California,Hawthorne,90250,33.914775,-118.348083,37.0
1360-JYXKQ,1,United States,California,South Gate,90280,33.944624,-118.192615,37.0
6925-BAYGL,1,United States,California,Inglewood,90303,33.936291,-118.332639,37.0
4135-FRWKJ,1,United States,California,Santa Monica,90404,34.026334,-118.474222,37.0
6551-ZCOTS,1,United States,California,Torrance,90503,33.840399,-118.353714,37.0
5995-SNNEW,1,United States,California,Whittier,90605,33.960891,-118.032222,37.0
5371-VYLSX,1,United States,California,Long Beach,90814,33.771612,-118.143866,37.0
4128-ETESU,1,United States,California,Pasadena,91101,34.146635,-118.139225,37.0
3295-YVUSR,1,United States,California,Glendale,91202,34.167926,-118.267539,37.0
8016-NCFVO,1,United States,California,Glendale,91203,34.153338,-118.262974,37.0
4119-ZYPZY,1,United States,California,Glendale,91204,34.136306,-118.26036,37.0
1078-TDCRN,1,United States,California,Agoura Hills,91301,34.129058,-118.759788,37.0
5439-WIKXB,1,United States,California,Newhall,91321,34.370378,-118.504118,37.0
2080-CAZNM,1,United States,California,Burbank,91502,34.177267,-118.31003,37.0
1028-FFNJK,1,United States,California,Burbank,91504,34.213049,-118.317651,37.0
3001-UNBTL,1,United States,California,Burbank,91506,34.169706,-118.323548,37.0
0786-IVLAW,1,United States,California,Valley Village,91607,34.165783,-118.399795,37.0
4282-ACRXS,1,United States,California,Covina,91723,34.084747,-117.886844,37.0
7668-XCFYV,1,United States,California,Glendora,91741,34.14649,-117.849815,37.0
5336-UFNZP,1,United States,California,Monterey Park,91755,34.049172,-118.115022,37.0
9233-PSYHO,1,United States,California,Ontario,91762,34.057256,-117.667677,71.0
8777-MBMTS,1,United States,California,West Covina,91791,34.061634,-117.893169,37.0
2615-YVMYX,1,United States,California,Chula Vista,91915,32.605012,-116.97595,73.0
2851-STERV,1,United States,California,Descanso,91916,32.912664,-116.635387,73.0
5419-JKZNQ,1,United States,California,La Mesa,91941,32.759327,-116.99726,73.0
1409-PHXTF,1,United States,California,Lemon Grove,91945,32.733564,-117.033713,73.0
9591-YVTEB,1,United States,California,National City,91950,32.67102,-117.095235,73.0
9309-BZGNT,1,United States,California,Pine Valley,91962,32.800671,-116.483363,73.0
8075-GXIUB,1,United States,California,Spring Valley,91978,32.730264,-116.950963,73.0
6723-WSNTY,1,United States,California,Del Mar,92014,32.948262,-117.256086,73.0
2144-BFDSO,1,United States,California,Ranchita,92066,33.215251,-116.53633,73.0
5647-FXOTP,1,United States,California,Santa Ysabel,92070,33.174725,-116.743329,73.0
6078-VESFR,1,United States,California,Vista,92084,33.22784,-117.200024,73.0
9866-OCCKE,1,United States,California,San Diego,92114,32.707892,-117.05512,73.0
2786-GCDPI,1,United States,California,Pioneertown,92268,34.201108,-116.593456,71.0
3733-UOCWF,1,United States,California,Helendale,92342,34.757783,-117.33997,71.0
8490-BXHEO,1,United States,California,Lucerne Valley,92356,34.508417,-116.856103,71.0
7173-TETGO,1,United States,California,Lytle Creek,92358,34.238162,-117.534306,71.0
6435-VWCCY,1,United States,California,Oro Grande,92368,34.647959,-117.296957,71.0
6726-NNFWD,1,United States,California,Murrieta,92562,33.548869,-117.334165,65.0
7856-GANIL,1,United States,California,Irvine,92606,33.703976,-117.824172,59.0
0248-PGHBZ,1,United States,California,San Clemente,92672,33.429488,-117.609432,59.0
7472-EQOAV,1,United States,California,Laguna Niguel,92677,33.529047,-117.701175,59.0
5985-BEHZK,1,United States,California,Santa Ana,92705,33.766004,-117.786763,59.0
9279-CJEOJ,1,United States,California,Anaheim,92801,33.844983,-117.952151,59.0
8029-XYPWT,1,United States,California,Anaheim,92806,33.83796,-117.870494,59.0
6646-JPPHA,1,United States,California,Fullerton,92832,33.868316,-117.929029,59.0
7658-UYUQS,1,United States,California,Fullerton,92835,33.902211,-117.914922,59.0
8746-BFOAJ,1,United States,California,Garden Grove,92845,33.782955,-118.026456,59.0
8023-QHAIO,1,United States,California,Corona,92882,33.819385,-117.600213,65.0
8133-ANHHJ,1,United States,California,Ventura,93003,34.279221,-119.221437,111.0
1707-HABPF,1,United States,California,Santa Barbara,93103,34.438581,-119.685368,83.0
6847-KJLTS,1,United States,California,Frazier Park,93225,34.827662,-118.999073,29.0
4619-EVPHY,1,United States,California,Lamont,93241,35.245035,-118.905553,29.0
4462-CYWMH,1,United States,California,Lindsay,93247,36.205465,-119.085807,107.0
9334-GWGOW,1,United States,California,Mc Kittrick,93251,35.38381,-119.730885,29.0
4291-HYEBC,1,United States,California,Weldon,93283,35.55647,-118.244914,29.0
1576-PFZIW,1,United States,California,Bakersfield,93301,35.383937,-119.020428,29.0
0147-ESWWR,1,United States,California,Atascadero,93422,35.453912,-120.69461,79.0
1217-VASWC,1,United States,California,Avila Beach,93424,35.186644,-120.728305,79.0
2522-WLNSF,1,United States,California,Los Olivos,93441,34.70434,-120.02609,83.0
5327-XOKKY,1,United States,California,Santa Maria,93458,34.95934,-120.490081,83.0
3312-ZWLGF,1,United States,California,Acton,93510,34.501452,-118.207862,37.0
0795-XCCTE,1,United States,California,Bishop,93514,37.04584,-118.397236,27.0
7072-MBHEV,1,United States,California,Edwards,93523,34.966777,-117.961179,29.0
8050-DVOJX,1,United States,California,Keeler,93530,36.560498,-117.962461,27.0
8169-SAEJD,1,United States,California,Lancaster,93535,34.712708,-117.889656,37.0
1580-BMCMR,1,United States,California,Tehachapi,93561,35.073777,-118.652112,29.0
4199-QHJNM,1,United States,California,Bass Lake,93604,37.458367,-119.345011,39.0
5135-GRQJV,1,United States,California,Cantua Creek,93608,36.488056,-120.407691,19.0
2384-OVPSA,1,United States,California,Caruthers,93609,36.5276,-119.865999,19.0
1371-WEPDS,1,United States,California,Chowchilla,93610,37.100948,-120.270136,39.0
3349-ANQNH,1,United States,California,Del Rey,93616,36.657462,-119.595293,19.0
5937-EORGB,1,United States,California,Five Points,93624,36.397745,-120.119911,19.0
5539-HIVAK,1,United States,California,Friant,93626,37.027663,-119.69056,19.0
4583-PARNH,1,United States,California,Kerman,93630,36.727418,-120.123526,19.0
1421-HCERK,1,United States,California,Lakeshore,93634,37.290606,-119.216328,19.0
0716-BQNDX,1,United States,California,Madera,93637,36.902954,-120.194274,39.0
1162-ECVII,1,United States,California,Fresno,93704,36.799648,-119.801247,19.0
8695-ARGXZ,1,United States,California,Fresno,93722,36.78979,-119.929894,19.0
1697-NVVGY,1,United States,California,Fresno,93728,36.757345,-119.818274,19.0
9112-WSNPU,1,United States,California,Monterey,93940,36.362741,-121.869685,53.0
4976-LNFVV,1,United States,California,Daly City,94015,37.680844,-122.48131,81.0
2077-MPJQO,1,United States,California,Menlo Park,94025,37.449551,-122.183762,81.0
1480-IVEVR,1,United States,California,Montara,94037,37.540582,-122.509594,81.0
4118-CEVPF,1,United States,California,Redwood City,94062,37.410567,-122.297152,81.0
2428-HYUNX,1,United States,California,San Francisco,94109,37.794487,-122.42227,75.0
9693-XMUOB,1,United States,California,Palo Alto,94304,37.386978,-122.177746,85.0
1635-NZATJ,1,United States,California,Alameda,94501,37.774633,-122.274434,1.0
9943-VSZUV,1,United States,California,Alamo,94507,37.855717,-121.994813,13.0
9355-NPPFS,1,United States,California,Fremont,94538,37.505768,-121.962472,1.0
5828-DWPIL,1,United States,California,Livermore,94550,37.571748,-121.659562,1.0
2931-FSOHN,1,United States,California,Napa,94559,38.232389,-122.324944,55.0
9971-ZWPBF,1,United States,California,Orinda,94563,37.873916,-122.20522,13.0
8421-WZOOW,1,United States,California,Rio Vista,94571,38.148862,-121.737696,95.0
2957-JIRMN,1,United States,California,Vallejo,94591,38.105733,-122.186338,95.0
5271-DBYSJ,1,United States,California,Berkeley,94708,37.897743,-122.263124,1.0
3915-ODIYG,1,United States,California,Cotati,94931,38.326215,-122.718742,97.0
5671-UUNXD,1,United States,California,Nicasio,94946,38.065359,-122.665566,41.0
4698-KVLLG,1,United States,California,San Quentin,94964,37.942551,-122.491642,41.0
0282-NVSJS,1,United States,California,Aromas,95004,36.878364,-121.629781,53.0
7537-CBQUZ,1,United States,California,Castroville,95012,36.784481,-121.759054,53.0
4750-UKWJK,1,United States,California,Gilroy,95020,37.03889,-121.528955,85.0
4884-ZTHVF,1,United States,California,Santa Cruz,95065,37.031404,-121.981865,87.0
3055-OYMSE,1,United States,California,Saratoga,95070,37.257772,-122.051824,85.0
1468-DEFNC,1,United States,California,San Jose,95130,37.277592,-121.986477,85.0
9605-WGJVW,1,United States,California,Stockton,95204,37.974498,-121.319568,77.0
4627-MIHJH,1,United States,California,Stockton,95210,38.033219,-121.297433,77.0
5553-AOINX,1,United States,California,Copperopolis,95228,37.943954,-120.67108,9.0
3258-SANFR,1,United States,California,Big Oak Flat,95305,37.818589,-120.256995,109.0
4833-QTJNO,1,United States,California,Coulterville,95311,37.722127,-120.110174,43.0
2322-VCZHZ,1,United States,California,El Portal,95318,37.654551,-119.822984,43.0
6383-ZTSIW,1,United States,California,Gustine,95322,37.147198,-121.120161,47.0
0118-JPNOY,1,United States,California,Le Grand,95333,37.249377,-120.249581,47.0
9000-PLFUZ,1,United States,California,Merced,95340,37.255637,-120.493537,47.0
7779-ORAEL,1,United States,California,Mi Wuk Village,95346,38.121601,-120.133915,109.0
0644-OQMDK,1,United States,California,Merced,95348,37.40122,-120.514191,47.0
1658-XUHBX,1,United States,California,Modesto,95357,37.670526,-120.877572,99.0
2378-HTWFW,1,United States,California,Newman,95360,37.343846,-121.039391,99.0
3719-TDVQB,1,United States,California,Ripon,95366,37.750778,-121.13238,77.0
0201-MIBOL,1,United States,California,Salida,95368,37.713152,-121.08739,99.0
8495-PRWFH,1,United States,California,Waterford,95386,37.669516,-120.626964,99.0
0439-IFYUN,1,United States,California,Escondido,92027,33.141265,-116.967221,73.0
6458-CYIDZ,1,United States,California,Albion,95410,39.225694,-123.717354,45.0
1932-UEDCX,1,United States,California,Manchester,95459,38.966713,-123.586412,45.0
5188-HGMLP,1,United States,California,Middletown,95461,38.787446,-122.58675,33.0
5331-RGMTT,1,United States,California,Point Arena,95468,38.911299,-123.609588,45.0
4476-OSWTN,1,United States,California,Witter Springs,95493,39.222323,-122.985488,33.0
6726-WEXXK,1,United States,California,Fields Landing,95537,40.726949,-124.217378,23.0
4023-RTIQM,1,United States,California,Redcrest,95569,40.363446,-123.835041,23.0
7872-RDDLZ,1,United States,California,Piercy,95587,39.955587,-123.681175,45.0
3162-KKZXO,1,United States,California,Citrus Heights,95610,38.69508,-121.271616,67.0
8904-OPDCK,1,United States,California,Citrus Heights,95621,38.69549,-121.307864,67.0
6048-QBXKL,1,United States,California,Madison,95653,38.674276,-121.961866,113.0
6734-FQAJX,1,United States,California,Somerset,95684,38.606703,-120.586659,17.0
2378-VTKDH,1,United States,California,Woodland,95695,38.71967,-121.862416,113.0
2974-GGUXS,1,United States,California,Granite Bay,95746,38.749466,-121.184196,61.0
7994-XIRTR,1,United States,California,Roseville,95747,38.784329,-121.373245,61.0
5298-GSTLM,1,United States,California,Sacramento,95817,38.550722,-121.457314,67.0
6121-TNHBO,1,United States,California,Sacramento,95822,38.512569,-121.495184,67.0
5119-NZPTV,1,United States,California,Sacramento,95823,38.475465,-121.443625,67.0
3865-ZYKAD,1,United States,California,Sacramento,95831,38.494832,-121.529447,67.0
2205-LPVGL,1,United States,California,Colusa,95932,39.273096,-122.050763,11.0
4868-AADLV,1,United States,California,Durham,95938,39.607831,-121.777959,7.0
3256-EZDBI,1,United States,California,Greenville,95947,40.160386,-120.835428,63.0
4726-DLWQN,1,United States,California,Live Oak,95953,39.258746,-121.77697,101.0
3518-FSTWG,1,United States,California,Paradise,95969,39.69676,-121.644379,7.0
0230-UBYPQ,1,United States,California,Hyampom,96046,40.648024,-123.465088,105.0
1763-KUAAW,1,United States,California,Junction City,96048,40.913192,-123.06597,105.0
1104-TNLZA,1,United States,California,Klamath River,96050,41.816595,-122.948287,93.0
5195-KPUNQ,1,United States,California,Lakehead,96051,40.883853,-122.418258,89.0
3908-MKIMJ,1,United States,California,Mount Shasta,96067,41.33832,-122.290756,93.0
6969-MVBAI,1,United States,California,Davis Creek,96108,41.750354,-120.403885,49.0
2453-SAFNS,1,United States,California,Likely,96116,41.266008,-120.490731,49.0
7426-GSWPO,1,United States,California,Portola,96122,39.786755,-120.445626,63.0
4909-JOUPP,1,United States,California,Tahoma,96142,39.061227,-120.179546,17.0
6437-UDQJM,1,United States,California,Los Angeles,90023,34.017697,-118.200577,37.0
1226-IENZN,1,United States,California,Los Angeles,90024,34.066303,-118.435479,37.0
3411-WLRSQ,1,United States,California,Los Angeles,90038,34.088017,-118.327168,37.0
0822-QGCXA,1,United States,California,Los Angeles,90068,34.137411,-118.328915,37.0
3588-WSTTJ,1,United States,California,Los Angeles,90077,34.102084,-118.451629,37.0
3798-EPWRR,1,United States,California,Beverly Hills,90212,34.062095,-118.401508,37.0
2452-MRMZF,1,United States,California,Inglewood,90303,33.936291,-118.332639,37.0
4989-LIXVT,1,United States,California,Santa Monica,90404,34.026334,-118.474222,37.0
5481-NTDOH,1,United States,California,Whittier,90603,33.945318,-117.992066,37.0
0749-IRGQE,1,United States,California,Buena Park,90621,33.874224,-117.993368,59.0
1754-GKYPY,1,United States,California,Carson,90746,33.859171,-118.252272,37.0
1591-MQJTP,1,United States,California,Long Beach,90804,33.783047,-118.1486,37.0
7471-MQPOS,1,United States,California,Long Beach,90808,33.823943,-118.111335,37.0
3259-KNMRR,1,United States,California,Montrose,91020,34.2112,-118.230625,37.0
6120-RJKLU,1,United States,California,Sierra Madre,91024,34.168686,-118.057505,37.0
4323-OHFOW,1,United States,California,Newhall,91321,34.370378,-118.504118,37.0
6563-VNPMN,1,United States,California,Sylmar,91342,34.321621,-118.399841,37.0
2267-WTPYD,1,United States,California,Granada Hills,91344,34.291273,-118.505104,37.0
9129-UXERG,1,United States,California,Van Nuys,91405,34.202494,-118.448048,37.0
6229-LSCKB,1,United States,California,Encino,91436,34.152875,-118.486056,37.0
6127-IYJOZ,1,United States,California,Studio City,91604,34.139082,-118.39275,37.0
8065-QBYTO,1,United States,California,Pomona,91768,34.067932,-117.785168,37.0
7921-LMDFQ,1,United States,California,Chula Vista,91910,32.636792,-117.054989,73.0
5820-PTRYM,1,United States,California,Chula Vista,91913,32.64164,-116.985026,73.0
6211-WHMYA,1,United States,California,Chula Vista,91915,32.605012,-116.97595,73.0
3454-JFUBC,1,United States,California,Pala,92059,33.384345,-117.072619,73.0
2451-YMUXS,1,United States,California,Vista,92084,33.22784,-117.200024,73.0
4690-PKDQG,1,United States,California,San Diego,92102,32.716007,-117.117462,73.0
7789-CRUVC,1,United States,California,San Diego,92107,32.741852,-117.243453,73.0
9972-VAFJJ,1,United States,California,San Diego,92116,32.765299,-117.122565,73.0
5981-ZVXOT,1,United States,California,San Diego,92131,32.89325,-117.087091,73.0
2274-XUATA,1,United States,California,Earp,92242,34.137742,-114.36514,71.0
0666-UXTJO,1,United States,California,Morongo Valley,92256,34.097863,-116.594561,71.0
1035-IPQPU,1,United States,California,Parker Dam,92267,34.273872,-114.192901,71.0
2235-DWLJU,1,United States,California,Thousand Palms,92276,33.849263,-116.382778,65.0
3605-JISKB,1,United States,California,Twentynine Palms,92278,34.457829,-116.139589,71.0
3668-QPYBK,1,United States,California,Los Angeles,90003,33.964131,-118.272783,37.0
9237-HQITU,1,United States,California,Los Angeles,90005,34.059281,-118.30742,37.0
9305-CDSKC,1,United States,California,Los Angeles,90006,34.048013,-118.293953,37.0
7892-POOKP,1,United States,California,Los Angeles,90010,34.062125,-118.315709,37.0
0280-XJGEX,1,United States,California,Los Angeles,90015,34.039224,-118.266293,37.0
4190-MFLUW,1,United States,California,San Diego,92121,32.898613,-117.202937,73.0
1066-JKSGK,1,United States,California,Los Angeles,90024,34.066303,-118.435479,37.0
6467-CHFZW,1,United States,California,Los Angeles,90028,34.099869,-118.326843,37.0
8665-UTDHZ,1,United States,California,Los Angeles,90029,34.089953,-118.294824,37.0
8773-HHUOZ,1,United States,California,Los Angeles,90032,34.078821,-118.177576,37.0
6047-YHPVI,1,United States,California,Los Angeles,90039,34.110845,-118.259595,37.0
5380-WJKOV,1,United States,California,Los Angeles,90041,34.137412,-118.207607,37.0
8168-UQWWF,1,United States,California,Los Angeles,90042,34.11572,-118.192754,37.0
7760-OYPDY,1,United States,California,Los Angeles,90056,33.987945,-118.370442,37.0
9420-LOJKX,1,United States,California,Los Angeles,90061,33.92128,-118.274186,37.0
5698-BQJOH,1,United States,California,Beverly Hills,90211,34.063947,-118.383001,37.0
5919-TMRGD,1,United States,California,Huntington Park,90255,33.97803,-118.217141,37.0
9191-MYQKX,1,United States,California,Lynwood,90262,33.923573,-118.200669,37.0
8637-XJIVR,1,United States,California,Marina Del Rey,90292,33.977468,-118.445475,37.0
0278-YXOOG,1,United States,California,Inglewood,90301,33.956445,-118.358634,37.0
3192-NQECA,1,United States,California,Santa Monica,90403,34.031529,-118.491156,37.0
